start,end,today,deviceid,audit,enumerator_id,survey_consent,consent_no,consent_no_other,ki_sector,ki_sector_other,region_reporting,province_reporting,district_reporting,bsu_reporting,settlement_name,settlement_name_other,settlement_name_all,settlement_dulicate,duplicates,interview_type,ki_in_settlement,visited_settlement,ki_province_living,ki_district_living,settlement_events_year,settlement_events_year/events_active_conflict,settlement_events_year/events_earthquake,settlement_events_year/events_flood,settlement_events_year/events_avalanche_snowfall,settlement_events_year/events_drought,settlement_events_year/events_none,settlement_events_year/events_no_answer,settlement_events_3_months,settlement_events_3_months/events_active_conflict,settlement_events_3_months/events_earthquake,settlement_events_3_months/events_flood,settlement_events_3_months/events_avalanche_snowfall,settlement_events_3_months/events_drought,settlement_events_3_months/events_none,settlement_events_3_months/events_no_answer,displaced_3_months,pop_displaced,idp_3_months,returnee_3_months,activity_3_months,ag_own_land,livestock_own_animals,livelihood_conflict_disaster,livelihood_conflict_disaster/yes_livestock_impact,livelihood_conflict_disaster/yes_ag_impact,livelihood_conflict_disaster/yes_income_impact,livelihood_conflict_disaster/other,livelihood_conflict_disaster/conflict_no,livelihood_conflict_disaster/conflict_dont_know,conflict_disaster_other,livestock_negative_impacts,ag_negative_impacts,coping_consumed_seed,coping_beg_charity,coping_sold_land,hum_aid_3_months,type_assistance,type_assistance/assistance_food,type_assistance/assistance_shelter,type_assistance/assistance_health,type_assistance/assistance_wash,type_assistance/assistance_education,type_assistance/assistance_protection,type_assistance/assistance_dont_know,aid_info,mobile_network,bank_account,road_access,why_no_access,dist_centre_access,priority_needs,priority_needs/needs_shelter,priority_needs/needs_food,priority_needs/needs_health,priority_needs/needs_seeds,priority_needs/needs_employment,priority_needs/needs_water,priority_needs/needsd_hygiene,priority_needs/needs_documents,priority_needs/needs_protection,priority_needs/needs_education,priority_needs/needs_psycho_support,priority_needs/needs_none,priority_needs/needs_dont_know,food_access,hunger_level,market_available,borrow_food_money,borrow_food_proportion,reduced_food_children,reduced_food_proportion,malnutrition_severity,nutrition_access,shelter_type,no_shelter_open,shelter_damage,shelter_destroyed,shelter_repair,shelter_evicted,heating_source,nfi_market,health_functioning_access,health_closed,meds_access,birth_hospital,death_cause,more_ppl_died,edu_children,rel_school,edu_boys,edu_girls,children_removed,water_source,water_source_damage,water_access,reason_water_needs,soap_access,open_defecation,waste_disposal,safety_rating,adult_incidents,adult_incidents/verbal_threat,adult_incidents/assault_no_weapon,adult_incidents/assault_weapon,adult_incidents/hinder_move,adult_incidents/forced_work,adult_incidents/forced_detained,adult_incidents/forced_recruitment,adult_incidents/none,adult_incidents/dont_know,child_incidents,child_incidents/verbal_threat,child_incidents/assault_no_weapon,child_incidents/assault_weapon,child_incidents/hinder_move,child_incidents/forced_work,child_incidents/forced_detained,child_incidents/forced_recruitment,child_incidents/none,child_incidents/dont_know,other_incidents,other_incidents_other,civil_justice,boys_marriage,girls_marriage,explosive_hazards,explosive_impact,explosive_impact/constrain_service_access,explosive_impact/constrain_playing_access,explosive_impact/livelihood_income,explosive_impact/psych_wellbeing,explosive_impact/death_disability,explosive_impact/none,explosive_impact/dont_know,phys_injury_conflict,phys_injury_disaster,boys_work_no_school,girls_work_no_school,forced_leave,have_tazkira,men_tazkira,_id,_uuid,_submission_time,date,_validation_status,_index,enumerator_id_final,Dimension
2019-08-08T16:23:02.895+04:30,2019-08-08T17:04:23.276+04:30,43685,3.56E+14,,3,yes,,,sector_village_admin,,north_eastern,takhar,khwaja_gahr,hazar_bagh,haji_abdul_sattar,,haji_abdul_sattar,hazar_bagh_haji_abdul_sattar,#REF!,face_to_face,yes,,,,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,yes,displ_20_50_hh,yes,yes,activity_labour,,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_died,ag_impact_half,yes,yes,yes,no,,,,,,,,,info_outside_comm,connect_few_hrs,account_very_few,yes,,access_half_day,needs_food needs_health needs_water,0,1,1,0,0,1,0,0,0,0,0,0,0,no,hunger_bad,yes,yes,half,yes,more_half,malnour_less_half,no_not_accessible,shelter_bricks,yes,yes_both,less_20_hh,very_few,no,heating_dung,yes,yes,no,meds_not_available,yes,conflict_cause,yes,yes,no,yes,yes,yes,sfc_water,damage_disaster,very_few,water_too_far,yes,no,street_open_space,okay,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,targeting_women,,no,no,yes,yes,constrain_service_access constrain_playing_access livelihood_income psych_wellbeing death_disability,1,1,1,1,1,0,0,yes,no,yes,no_answer,yes,yes,account_more_half,64360289,67e08328-0807-4e52-ab72-30a9baaa74c8,2019-08-08T13:21:58,8/8/2019,,363,takhar_3,Mix
2019-08-08T08:20:14.184+04:30,2019-08-08T09:01:40.391+04:30,43685,3.55E+14,,1,yes,,,sector_village_admin,arbab,western,hirat,shindand,qasaba_e_gharbi,pah_eman,,pah_eman,qasaba_e_gharbi_pah_eman,#REF!,face_to_face,yes,,,,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,events_active_conflict events_flood,1,0,1,0,0,0,0,yes,displ_20hh_less,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,0,0,0,,livestock_died,ag_impact_more_half,yes,yes,yes,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,no,hunger_small,no,yes,half,yes,half,malnour_more_half,no_not_accessible,shelter_bricks,no,yes_disaster,less_20_hh,half,yes,heating_wood,no,yes,no,meds_expensive,yes,natural_cause,yes,no,no,yes,no,yes,unprotected_well,damage_disaster,half,water_none,yes,yes,street_open_space,very_poor,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,yes,yes,no,,,,,,,,,no,yes,yes,yes,yes,yes,account_more_half,64360965,41687e7c-0b45-4774-98f5-012671554c60,2019-08-08T13:26:53,8/8/2019,,364,hirat_1,Conflict Intensity
2019-08-08T09:23:55.128+04:30,2019-08-08T10:00:33.789+04:30,43685,3.55E+14,,1,yes,,,sector_village_admin,arbab,western,hirat,shindand,qasaba_e_gharbi,sangestan,,sangestan,qasaba_e_gharbi_sangestan,#REF!,face_to_face,yes,,,,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,events_flood,0,0,1,0,0,0,0,no,,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_died,ag_impact_more_half,no,yes,yes,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,yes,,no,yes,very_few,yes,half,malnour_less_half,no_not_accessible,shelter_bricks,no,yes_both,20_50_hh,very_few,no,heating_dung,no,no,no,meds_expensive,yes,disease_cause,no,yes,no,yes,yes,yes,unprotected_well,damage_disaster,half,water_insufficient_containers,yes,yes,street_open_space,very_poor,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,no,no,no,,,,,,,,,,no,yes,yes,no,yes,account_more_half,64361004,639273b5-3610-4787-ad07-fee0a3dd3be4,2019-08-08T13:27:04,8/8/2019,,365,hirat_1,Conflict Intensity
2019-08-08T11:35:40.698+04:30,2019-08-08T12:10:58.124+04:30,43685,3.55E+14,,1,yes,,,sector_business_commerce,metal smith,western,hirat,shindand,qasaba_e_gharbi,qala_karam,,qala_karam,qasaba_e_gharbi_qala_karam,#REF!,face_to_face,yes,,,,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,events_active_conflict events_flood,1,0,1,0,0,0,0,yes,displ_20_50_hh,yes,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_died,ag_impact_half,yes,yes,yes,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_few_hrs,account_very_few,no,armed_actors,access_2h,needs_food needs_health needs_seeds,0,1,1,1,0,0,0,0,0,0,0,0,0,no,hunger_bad,no,yes,half,yes,half,malnour_more_half,no_not_accessible,shelter_bricks,no,yes_both,less_20_hh,very_few,no,heating_dung,no,yes,no,meds_expensive,no,conflict_cause,yes,no,no,yes,yes,yes,unprotected_well,damage_disaster,half,water_none,yes,yes,street_open_space,very_poor,verbal_threat assault_no_weapon assault_weapon,1,1,1,0,0,0,0,0,0,none,0,0,0,0,0,0,0,1,0,none,,no,yes,yes,no,,,,,,,,,yes,no,yes,yes,no,yes,account_more_half,64361057,7fd16ef4-e2ff-4033-83d4-f8a2dec1f3b3,2019-08-08T13:27:17,8/8/2019,,366,hirat_1,Conflict Intensity
2019-08-08T15:57:40.172+04:30,2019-08-08T16:29:33.165+04:30,43685,3.55E+14,,1,yes,,,sector_education,,western,hirat,shindand,zer_rod,shair_abad,,shair_abad,zer_rod_shair_abad,#REF!,face_to_face,no,yes_visited,herat,shindand,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,events_active_conflict events_flood,1,0,1,0,0,0,0,yes,displ_20hh_less,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_ill,ag_impact_half,yes,yes,yes,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,no,hunger_small,no,yes,half,yes,half,malnour_less_half,no_not_accessible,shelter_bricks,no,yes_both,less_20_hh,very_few,no,heating_dung,no,yes,no,meds_expensive,yes,natural_cause,no,yes,no,yes,no,yes,unprotected_well,damage_disaster,half,water_not_functioning,yes,yes,street_open_space,very_poor,verbal_threat assault_weapon,1,0,1,0,0,0,0,0,0,none,0,0,0,0,0,0,0,1,0,none,,no,no,no_answer,no,,,,,,,,,yes,no,yes,yes,no,yes,account_more_half,64361095,ee8e8ab1-3538-40bf-93f1-f9e737b86c38,2019-08-08T13:27:24,8/8/2019,,367,hirat_1,Conflict Intensity
2019-08-08T17:19:38.402+04:30,2019-08-08T17:53:24.188+04:30,43685,3.55E+14,,1,yes,,,sector_education,,western,hirat,shindand,zer_rod,khifan_afghanya,,khifan_afghanya,zer_rod_khifan_afghanya,#REF!,face_to_face,yes,,,,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,events_active_conflict events_flood,1,0,1,0,0,0,0,yes,displ_20_50_hh,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_died,ag_impact_half,no,yes,yes,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_few_hrs,account_very_few,no,snow_ice,access_2h,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,no,hunger_bad,yes,yes,half,yes,half,malnour_more_half,no_not_accessible,shelter_bricks,no,yes_both,less_20_hh,very_few,no,heating_wood,no,yes,no,meds_expensive,yes,natural_cause,no,yes,no,yes,yes,yes,unprotected_well,damage_none,half,water_not_functioning,yes,yes,street_open_space,very_poor,verbal_threat assault_no_weapon assault_weapon,1,1,1,0,0,0,0,0,0,dont_know,0,0,0,0,0,0,0,0,1,none,,no,no,yes,no,,,,,,,,,yes,no,yes,yes,no,yes,account_more_half,64361135,113b6920-c523-4f20-a915-7acbd3390a9f,2019-08-08T13:27:34,8/8/2019,,368,hirat_1,Conflict Intensity
2019-08-08T09:37:39.690+04:30,2019-08-08T10:17:19.597+04:30,43685,3.57E+14,,7,yes,,,sector_business_commerce,tailor,eastern,kunar,watapur,katar_qala,kach,,kach,katar_qala_kach,#REF!,face_to_face,yes,,,,events_flood events_drought,0,0,1,0,1,0,0,events_none,0,0,0,0,0,1,0,,,no,no,activity_ag,yes,,,,,,,,,,,,yes,yes,no,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_few_hrs,account_very_few,no,no_road,access_2h,needs_seeds needs_water needs_protection,0,0,0,1,0,1,0,0,1,0,0,0,0,no,hunger_bad,no,yes,more_half,no,,malnour_more_half,no_too_far,shelter_bricks,no,,,,yes,heating_wood,no,no,,meds_not_available,no,natural_cause,no,no,no,no,no,,protected_well,,very_few,water_too_far,yes,yes,street_open_space,very_poor,hinder_move,0,0,0,1,0,0,0,0,0,hinder_move,0,0,0,1,0,0,0,0,0,incidents_other,No security,no,no,yes,no,,,,,,,,,,,yes,yes,yes,yes,account_more_half,64364379,e4bae9b9-1d0b-4529-b7fd-980f19948baf,2019-08-08T13:59:44,8/8/2019,,369,kunar_7,Mix
2019-08-08T11:12:41.657+04:30,2019-08-08T12:04:45.606+04:30,43685,3.57E+14,,7,yes,,,sector_education,,eastern,kunar,watapur,katar_qala,ghara,,ghara,katar_qala_ghara,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,no,no,activity_ag,yes,,yes_ag_impact,0,1,0,0,0,0,,,ag_impact_half,yes,no,no,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_food needs_health needs_seeds,0,1,1,1,0,0,0,0,0,0,0,0,0,no,hunger_bad,no,yes,half,yes,half,malnour_less_half,no_not_accessible,shelter_bricks,no,no,,,yes,heating_wood,no,no,no,meds_not_available,no,natural_cause,no,yes,yes,yes,no,no,piped_public,damage_none,very_few,water_points_amount,yes,yes,street_open_space,very_poor,hinder_move,0,0,0,1,0,0,0,0,0,hinder_move,0,0,0,1,0,0,0,0,0,incidents_other,No security,no,no,yes,no,,,,,,,,,no,,yes,yes,yes,yes,account_more_half,64364388,4b2f251a-dc69-430e-b832-c46e3f188784,2019-08-08T13:59:47,8/8/2019,,370,kunar_7,Mix
2019-08-08T15:42:34.924+04:30,2019-08-08T16:17:22.805+04:30,43685,3.57E+14,,7,yes,,,sector_village_admin,malik,eastern,kunar,watapur,qhamchi,bandi,,bandi,qhamchi_bandi,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,no,,yes,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_left,ag_impact_more_half,yes,no,no,no,,,,,,,,,info_within_comm,connect_24h,account_none,no,no_road,access_2h,needs_food needs_health needs_seeds,0,1,1,1,0,0,0,0,0,0,0,0,0,no,hunger_bad,no,yes,half,yes,half,malnour_more_half,no_too_far,shelter_bricks,no,yes_conflict,less_20_hh,very_few,no,heating_wood,no,no,no,meds_not_available,no,natural_cause,no,yes,yes,yes,yes,no,unprotected_well,damage_none,very_few,water_points_amount,yes,yes,street_open_space,very_poor,assault_weapon hinder_move,0,0,1,1,0,0,0,0,0,assault_weapon hinder_move,0,0,1,1,0,0,0,0,0,targeting_women,,no,yes,yes,no,,,,,,,,,,,yes,yes,no,yes,account_more_half,64364393,ee0d1af2-fb9f-4afc-a606-592dd474a192,2019-08-08T13:59:49,8/8/2019,,371,kunar_7,Mix
2019-08-08T16:57:47.007+04:30,2019-08-08T17:31:13.012+04:30,43685,3.57E+14,,7,yes,,,sector_education,,eastern,kunar,watapur,dehwaz,dohz_char_dangi,,dohz_char_dangi,dehwaz_dohz_char_dangi,#REF!,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,no,,no,no,activity_ag,yes,,yes_ag_impact,0,1,0,0,0,0,,,ag_impact_less_half,yes,yes,no,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_never,account_very_few,yes,,access_2h,needs_food needs_health needs_employment,0,1,1,0,1,0,0,0,0,0,0,0,0,no,hunger_bad,no,yes,more_half,yes,half,malnour_less_half,no_not_accessible,shelter_bricks,no,no,,,no,heating_wood,no,no,no,meds_not_available,no,natural_cause,yes,yes,yes,yes,no,no,protected_well,damage_none,almost_all,water_none,yes,yes,street_open_space,very_poor,assault_weapon hinder_move,0,0,1,1,0,0,0,0,0,assault_weapon hinder_move,0,0,1,1,0,0,0,0,0,none,,no,yes,yes,no,,,,,,,,,,,yes,yes,no,yes,account_more_half,64364397,28094623-11a9-4f1f-82bd-026554293f65,2019-08-08T13:59:51,8/8/2019,,372,kunar_7,Mix
2019-08-08T17:43:24.480+04:30,2019-08-08T18:26:02.184+04:30,43685,3.57E+14,,7,yes,,,sector_village_admin,,eastern,kunar,watapur,katar_qala,katar_qala,,katar_qala,katar_qala_katar_qala,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,yes,displ_20hh_less,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,,livestock_left,ag_impact_half,yes,no,no,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_24h,account_very_few,yes,,access_2h,needs_food needs_health needs_water,0,1,1,0,0,1,0,0,0,0,0,0,0,no,hunger_bad,no,yes,half,yes,half,malnour_less_half,no_not_accessible,shelter_bricks,no,yes_conflict,less_20_hh,very_few,yes,heating_wood,no,no,no,meds_not_available,no,natural_cause,yes,yes,yes,yes,yes,no,piped_public,damage_none,almost_all,water_none,yes,yes,street_open_space,very_poor,assault_weapon hinder_move forced_detained,0,0,1,1,0,1,0,0,0,assault_weapon hinder_move,0,0,1,1,0,0,0,0,0,targeting_women,,no,no,yes,no,,,,,,,,,no,,yes,yes,no,yes,account_more_half,64364402,b6677889-4be5-495a-a9cc-ae4d597f1721,2019-08-08T13:59:54,8/8/2019,,373,kunar_7,Mix
2019-08-07T15:02:01.026+04:30,2019-08-07T15:45:23.569+04:30,43684,3.58E+14,,1,yes,,,sector_ag_livestock,,western,badghis,bala_murghab,saqab,saqab,,saqab,saqab_saqab,#REF!,face_to_face,yes,,,,events_flood events_drought,0,0,1,0,1,0,0,events_flood,0,0,1,0,0,0,0,yes,displ_20_50_hh,yes,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,1,0,0,,livestock_died,ag_impact_half,yes,yes,yes,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_few_hrs,account_none,no,no_road,access_day,needs_shelter needs_food needs_health,1,1,1,0,0,0,0,0,0,0,0,0,0,no,hunger_bad,no,yes,very_few,no,,malnour_less_half,no_too_far,shelter_bricks,no,yes_disaster,20_50_hh,half,no,heating_wood,no,no,no,meds_expensive,no,disease_cause,no,no,yes,no,no,yes,sfc_water,damage_disaster,very_few,water_none,no,yes,street_open_space,okay,hinder_move,0,0,0,1,0,0,0,0,0,forced_work,0,0,0,0,1,0,0,0,0,targeting_women,,no,yes,yes,no,,,,,,,,,,yes,yes,yes,no,no,account_very_few,64747560,1afb5506-8b0c-4bcf-8f96-f4a4b9a46b20,2019-08-14T13:19:55,8/14/2019,,606,badghis_1,Mix
2019-08-07T15:45:47.083+04:30,2019-08-07T16:20:53.650+04:30,43684,3.58E+14,,1,yes,,,sector_ag_livestock,,western,badghis,bala_murghab,saqab,mollayan,,mollayan,saqab_mollayan,#REF!,phone_interview,yes,,,,events_flood events_drought,0,0,1,0,1,0,0,events_flood,0,0,1,0,0,0,0,yes,displ_few,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,,livestock_ill,ag_impact_less_half,yes,yes,yes,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_few_hrs,account_none,no,no_road,access_more_day,needs_food needs_seeds needs_education,0,1,0,1,0,0,0,0,0,1,0,0,0,no,hunger_bad,no,yes,half,no_answer,,malnour_more_half,no_not_accessible,shelter_bricks,no,yes_disaster,less_20_hh,half,no,heating_dung,no,no,no,meds_expensive,no,disease_cause,no,no,no,no,no,no,sfc_water,damage_disaster,very_few,water_dont_know,no,yes,street_open_space,okay,verbal_threat assault_no_weapon hinder_move,1,1,0,1,0,0,0,0,0,forced_work,0,0,0,0,1,0,0,0,0,targeting_women,,no,yes,yes,no,,,,,,,,,,yes,yes,yes,no,no,account_very_few,64747565,424be803-5e51-40db-a980-43595f955e02,2019-08-14T13:19:58,8/14/2019,,607,badghis_1,Mix
2019-08-07T16:28:57.325+04:30,2019-08-07T17:02:54.144+04:30,43684,3.58E+14,,1,yes,,,sector_ag_livestock,,western,badghis,bala_murghab,saqab,adam_khan,,adam_khan,saqab_adam_khan,#REF!,face_to_face,yes,,,,events_flood events_drought,0,0,1,0,1,0,0,events_flood,0,0,1,0,0,0,0,no,,no,no,activity_livestock,,yes,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,,livestock_ill,ag_impact_less_half,yes,yes,yes,yes,assistance_dont_know,0,0,0,0,0,0,1,info_within_comm,connect_few_hrs,account_none,no,no_road,access_more_day,needs_food needs_seeds needs_education,0,1,0,1,0,0,0,0,0,1,0,0,0,no,hunger_bad,no,yes,half,no,,malnour_more_half,no_not_accessible,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_wood,no,yes,no,meds_not_available,no,disease_cause,no,no,no,no,no,no,sfc_water,damage_disaster,very_few,water_none,no,yes,street_open_space,okay,dont_know,0,0,0,0,0,0,0,0,1,none,0,0,0,0,0,0,0,1,0,none,,no,yes,yes,no,,,,,,,,,,no,yes,yes,no,no,account_very_few,64747566,ef0d8e94-bb6d-4a5c-a86b-dcb57b97b289,2019-08-14T13:20:01,8/14/2019,,608,badghis_1,Mix
2019-08-07T08:51:39.036+04:30,2019-08-08T20:18:07.623+04:30,43684,3.60E+14,,9,yes,,,sector_education,,eastern,kunar,bar_kunar,osee,chara_kalay,,chara_kalay,osee_chara_kalay,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,no,,no,no,activity_labour,,,yes_income_impact,0,0,1,0,0,0,,,,no,no,no,no,,,,,,,,,info_dont_know,connect_few_hrs,account_none,no,no_road,access_2h,needs_food needs_health needs_water,0,1,1,0,0,1,0,0,0,0,0,0,0,yes,,no,no,,no,,malnour_less_half,no_too_far,shelter_bricks,no,yes_conflict,less_20_hh,very_few,no,heating_wood,no,no,no,meds_not_available,yes,dont_know_cause,no,no,no,yes,yes,no,sfc_water,damage_disaster,very_few,water_too_far,no,yes,burning,good,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,no,yes,no,,,,,,,,,no,,yes,no,no,yes,account_more_half,64385696,beea146d-ca62-4b2a-9bef-7778bc6c1042,2019-08-08T16:40:16,8/8/2019,,377,kunar_9,Mix
2019-08-07T12:00:19.838+04:30,2019-08-08T20:55:32.523+04:30,43684,3.60E+14,,9,yes,,,sector_ag_livestock,farmer,eastern,kunar,bar_kunar,osee,darge,,darge,osee_darge,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,no,,no,no,activity_ag,yes,,yes_ag_impact,0,1,0,0,0,0,,,ag_impact_less_half,yes,no,yes,no,,,,,,,,,info_dont_know,connect_24h,account_none,no,road_blocked,access_2h,needs_health needs_water needs_protection,0,0,1,0,0,1,0,0,1,0,0,0,0,yes,,no,no,,no,,malnour_very_few,no_too_far,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_wood,no,yes,no,meds_expensive,yes,conflict_cause,no,no,no,yes,yes,no,sfc_water,damage_disaster,very_few,water_too_far,yes,yes,communal_bin,good,dont_know,0,0,0,0,0,0,0,0,1,dont_know,0,0,0,0,0,0,0,0,1,none,,yes,yes,yes,no,,,,,,,,,no,,yes,no,no,yes,account_more_half,64385708,4152c71d-b97c-4613-a5f5-3031c49014b5,2019-08-08T16:40:21,8/8/2019,,378,kunar_9,Mix
2019-08-07T13:30:24.109+04:30,2019-08-08T20:45:28.882+04:30,43684,3.60E+14,,9,yes,,,sector_education,,eastern,kunar,bar_kunar,shall,mullah_deq,,mullah_deq,shall_mullah_deq,#REF!,face_to_face,yes,,,,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,no,,no,no,activity_ag,yes,,yes_ag_impact yes_income_impact,0,1,1,0,0,0,,,ag_impact_less_half,yes,yes,no,no,,,,,,,,,info_dont_know,connect_never,account_none,yes,,access_day,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,yes,,yes,yes,very_few,yes,very_few,malnour_very_few,no_too_far,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_wood,no,yes,no,meds_access,yes,disaster_cause,no,yes,yes,yes,yes,no,sfc_water,damage_both,very_few,water_insufficient_containers,yes,yes,hh_pit,okay,verbal_threat,1,0,0,0,0,0,0,0,0,verbal_threat forced_recruitment,1,0,0,0,0,0,1,0,0,none,,yes,yes,yes,no,,,,,,,,,no,no,yes,no,yes,yes,account_half,64385725,80899caa-bfb0-45bc-979f-72cb8d10f4a8,2019-08-08T16:40:25,8/8/2019,,379,kunar_9,Mix
2019-08-07T16:20:26.297+04:30,2019-08-08T20:39:29.645+04:30,43684,3.60E+14,,9,yes,,,sector_health,,eastern,kunar,bar_kunar,shall,wach_naow,,wach_naow,shall_wach_naow,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,no,,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,0,0,0,,livestock_ill,ag_impact_less_half,yes,yes,no,no,,,,,,,,,info_dont_know,connect_never,account_none,yes,,access_half_day,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,yes,,yes,yes,very_few,yes,very_few,malnour_less_half,no_too_far,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_wood,no,no,no,meds_expensive,yes,dont_know_cause,no,yes,yes,yes,yes,no,piped_public,damage_disaster,very_few,water_too_far,yes,yes,communal_bin,poor,hinder_move,0,0,0,1,0,0,0,0,0,hinder_move,0,0,0,1,0,0,0,0,0,none,,yes,no,no,no,,,,,,,,,no,,yes,no,no,yes,account_more_half,64385731,9a941c7e-204f-49ff-85ac-15eda6d7dd8a,2019-08-08T16:40:28,8/8/2019,,380,kunar_9,Mix
2019-08-07T17:03:20.251+04:30,2019-08-08T20:31:38.622+04:30,43684,3.60E+14,,9,yes,,,sector_ag_livestock,,eastern,kunar,bar_kunar,shall,daren_kalay,,daren_kalay,shall_daren_kalay,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,no,,no,no,activity_labour,,,yes_income_impact,0,0,1,0,0,0,,,,no,no,no,no,,,,,,,,,info_dont_know,connect_never,account_none,yes,,access_day,needs_health needs_water needs_education,0,0,1,0,0,1,0,0,0,1,0,0,0,yes,,no,no,,no,,malnour_very_few,no_too_far,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_wood,no,no,no,meds_not_available,no,disaster_cause,no,no,yes,yes,yes,no,sfc_water,damage_disaster,very_few,water_too_far,yes,yes,street_open_space,okay,forced_recruitment,0,0,0,0,0,0,1,0,0,forced_recruitment,0,0,0,0,0,0,1,0,0,targeting_women,,yes,no,yes,no,,,,,,,,,no,,yes,no,yes,yes,account_very_few,64385737,6200d2e4-125b-49e4-82cb-d6c8205011a7,2019-08-08T16:40:30,8/8/2019,,381,kunar_9,Mix
